selector,split,budget_ratio,min_keep,target_coverage,final_hit@10,hit_delta_vs_dense_pp,token_saving_vs_dense_pct,actual_coverage,source_selective_risk,dense_selective_risk,hit_delta_vs_source_pp,num_seeds,token_saving_vs_source_pct
geometry_feedback,calibration,0.75,7,0.7,0.8472998137802608,-1.3035381750465518,19.56877615754831,0.7039106145251397,0.02019383999853942,0.02019383999853942,-1.3035381750465518,3,19.56877615754831
geometry_feedback,calibration,0.75,7,0.8,0.8472998137802608,-1.3035381750465518,21.99634786751001,0.8044692737430168,0.018052798205469962,0.018052798205469962,-1.3035381750465518,3,21.99634786751001
geometry_feedback,calibration,0.75,7,0.9,0.845437616387337,-1.4897579143389146,24.494366163458768,0.9050279329608939,0.01871483035327806,0.01871483035327806,-1.4897579143389146,3,24.494366163458768
geometry_feedback,calibration,0.75,7,1.0,0.8435754189944135,-1.6759776536312776,26.611418396010635,1.0,0.01948051948051948,0.01948051948051948,-1.6759776536312776,3,26.611418396010635
geometry_feedback,calibration,0.75,8,0.1,0.8584729981378026,-0.18621973929236293,2.8565523516431566,0.1005586592178771,0.0196078431372549,0.0196078431372549,-0.18621973929236293,3,2.8565523516431566
geometry_feedback,calibration,0.75,8,0.2,0.8584729981378026,-0.18621973929236293,4.858546027833343,0.2011173184357542,0.010416666666666666,0.010416666666666666,-0.18621973929236293,3,4.858546027833343
geometry_feedback,calibration,0.75,8,0.3,0.8547486033519553,-0.5586592178770888,7.058143007829787,0.3016759776536313,0.01990041928721174,0.01990041928721174,-0.5586592178770888,3,7.058143007829787
geometry_feedback,calibration,0.75,8,0.4,0.851024208566108,-0.9310986964618221,9.718982393394413,0.4022346368715084,0.02452678040913335,0.02452678040913335,-0.9310986964618221,3,9.718982393394413
geometry_feedback,calibration,0.75,8,0.5,0.851024208566108,-0.9310986964618221,11.695897589063268,0.5027932960893855,0.019711028020126482,0.019711028020126482,-0.9310986964618221,3,11.695897589063268
geometry_feedback,calibration,0.75,8,0.6,0.851024208566108,-0.9310986964618221,13.429211262884237,0.6033519553072626,0.016636957813428402,0.016636957813428402,-0.9310986964618221,3,13.429211262884237
geometry_feedback,calibration,0.75,8,0.7,0.8472998137802608,-1.3035381750465518,15.208523154746837,0.7039106145251397,0.02019383999853942,0.02019383999853942,-1.3035381750465518,3,15.208523154746837
geometry_feedback,calibration,0.75,8,0.8,0.8472998137802608,-1.3035381750465518,16.67681147913887,0.8044692737430168,0.018052798205469962,0.018052798205469962,-1.3035381750465518,3,16.67681147913887
geometry_feedback,calibration,0.75,8,0.9,0.845437616387337,-1.4897579143389146,18.266081418106168,0.9050279329608939,0.01871483035327806,0.01871483035327806,-1.4897579143389146,3,18.266081418106168
geometry_feedback,calibration,0.75,8,1.0,0.8435754189944135,-1.6759776536312776,19.49127231071104,1.0,0.01948051948051948,0.01948051948051948,-1.6759776536312776,3,19.49127231071104
geometry_feedback,calibration,0.8,4,0.1,0.8584729981378026,-0.18621973929236293,4.021252436960399,0.1005586592178771,0.0196078431372549,0.0196078431372549,-0.18621973929236293,3,4.021252436960399
geometry_feedback,calibration,0.8,4,0.2,0.8584729981378026,-0.18621973929236293,6.614165686841618,0.2011173184357542,0.010416666666666666,0.010416666666666666,-0.18621973929236293,3,6.614165686841618
geometry_feedback,calibration,0.8,4,0.3,0.8547486033519553,-0.5586592178770888,9.468323610696295,0.3016759776536313,0.01990041928721174,0.01990041928721174,-0.5586592178770888,3,9.468323610696295
geometry_feedback,calibration,0.8,4,0.4,0.851024208566108,-0.9310986964618221,12.732306753924664,0.4022346368715084,0.02452678040913335,0.02452678040913335,-0.9310986964618221,3,12.732306753924664
geometry_feedback,calibration,0.8,4,0.5,0.8491620111731844,-1.1173184357541888,15.195290790652663,0.5027932960893855,0.023727092277154596,0.023727092277154596,-1.1173184357541888,3,15.195290790652663
geometry_feedback,calibration,0.8,4,0.6,0.8491620111731844,-1.1173184357541888,17.811896273388207,0.6033519553072626,0.02000396118043177,0.02000396118043177,-1.1173184357541888,3,17.811896273388207
geometry_feedback,calibration,0.8,4,0.7,0.845437616387337,-1.4897579143389146,20.323903068522227,0.7039106145251397,0.02314369250591405,0.02314369250591405,-1.4897579143389146,3,20.323903068522227
