selector,split,budget_ratio,min_keep,target_coverage,final_hit@10,hit_delta_vs_dense_pp,token_saving_vs_dense_pct,actual_coverage,source_selective_risk,dense_selective_risk,hit_delta_vs_source_pp,num_seeds,token_saving_vs_source_pct
budget_only,calibration,0.95,7,1.0,0.8621973929236499,0.18621973929236665,11.309386534998357,1.0,0.012779683161848767,0.02380952380952381,-1.1173184357541888,3,13.154484459212393
budget_only,calibration,0.95,8,1.0,0.8621973929236499,0.18621973929236665,10.96950381155098,1.0,0.012779683161848767,0.02380952380952381,-1.1173184357541888,3,12.824335296947138
budget_only,calibration,0.98,4,1.0,0.8621973929236499,0.18621973929236665,9.360070270154479,1.0,0.012779683161848767,0.02380952380952381,-1.1173184357541888,3,11.246539922240276
budget_only,calibration,0.98,5,1.0,0.8621973929236499,0.18621973929236665,9.360070270154479,1.0,0.012779683161848767,0.02380952380952381,-1.1173184357541888,3,11.246539922240276
budget_only,calibration,0.98,6,1.0,0.8621973929236499,0.18621973929236665,9.360070270154479,1.0,0.012779683161848767,0.02380952380952381,-1.1173184357541888,3,11.246539922240276
budget_only,calibration,0.98,7,1.0,0.8621973929236499,0.18621973929236665,9.360070270154479,1.0,0.012779683161848767,0.02380952380952381,-1.1173184357541888,3,11.246539922240276
budget_only,calibration,0.98,8,1.0,0.8621973929236499,0.18621973929236665,9.331841226753575,1.0,0.012779683161848767,0.02380952380952381,-1.1173184357541888,3,11.21895077560597
budget_only,test,0.75,4,1.0,0.8521183053557154,-1.8385291766586764,25.147298708077773,1.0,0.03090599508988675,0.0440771349862259,-2.7178257394084713,3,29.952929450112453
budget_only,test,0.75,5,1.0,0.8537170263788969,-1.678657074340532,24.496552699116965,1.0,0.029089451176051318,0.04224058769513315,-2.5579536370903266,3,29.342671759859883
budget_only,test,0.75,6,1.0,0.8529176658673061,-1.7585931254996041,22.818521901779107,1.0,0.030000197988437477,0.04132231404958678,-2.6378896882493987,3,27.77537973342597
budget_only,test,0.75,7,1.0,0.8577138289368506,-1.278976818545167,18.58840097437904,1.0,0.024545616535994297,0.03764921946740129,-2.1582733812949617,3,23.81312039730778
budget_only,test,0.75,8,1.0,0.8617106314948041,-0.8792965627498058,11.738168254382527,1.0,0.02000178189593728,0.03489439853076217,-1.7585931254996006,3,17.402092413366397
budget_only,test,0.8,4,1.0,0.8545163868904876,-1.598721023181456,20.897276958545383,1.0,0.028183654074602042,0.04040404040404041,-2.4780175859312505,3,25.977150756145388
budget_only,test,0.8,5,1.0,0.8545163868904876,-1.598721023181456,20.49289877767628,1.0,0.028183654074602042,0.04040404040404041,-2.4780175859312505,3,25.597373387134038
budget_only,test,0.8,6,1.0,0.8553157474020784,-1.5187849720223838,19.545271651659483,1.0,0.02727785697315277,0.03948576675849403,-2.3980815347721784,3,24.712611560727495
budget_only,test,0.8,7,1.0,0.8601119104716227,-1.0391686650679504,16.63654356431337,1.0,0.02182327552070959,0.03673094582185491,-1.918465227817745,3,21.987166117150096
